date,county,state,cases,deaths,type,SAH
2020-03-21,Eaton,Michigan,2,0,Stay at home,0
2020-03-21,Genesee,Michigan,7,0,Stay at home,0
2020-03-21,Ingham,Michigan,11,0,Stay at home,0
2020-03-21,Jackson,Michigan,1,0,Stay at home,0
2020-03-21,Kent,Michigan,21,1,Stay at home,0
2020-03-21,Leelanau,Michigan,1,0,Stay at home,0
2020-03-21,Livingston,Michigan,6,0,Stay at home,0
2020-03-21,Macomb,Michigan,101,0,Stay at home,0
2020-03-21,Midland,Michigan,3,0,Stay at home,0
2020-03-21,Monroe,Michigan,3,0,Stay at home,0
2020-03-21,Montcalm,Michigan,1,0,Stay at home,0
2020-03-21,Oakland,Michigan,229,1,Stay at home,0
2020-03-21,Otsego,Michigan,1,0,Stay at home,0
2020-03-21,Ottawa,Michigan,2,0,Stay at home,0
2020-03-21,Saginaw,Michigan,1,0,Stay at home,0
2020-03-21,St. Clair,Michigan,7,0,Stay at home,0
2020-03-21,Tuscola,Michigan,1,0,Stay at home,0
2020-03-21,Washtenaw,Michigan,29,0,Stay at home,0
2020-03-21,Wayne,Michigan,349,4,Stay at home,0
2020-03-21,Wexford,Michigan,1,0,Stay at home,0
2020-03-21,Anoka,Minnesota,5,0,Stay at home,0
2020-03-21,Benton,Minnesota,1,0,Stay at home,0
2020-03-21,Blue Earth,Minnesota,3,0,Stay at home,0
2020-03-21,Carver,Minnesota,3,0,Stay at home,0
2020-03-21,Chisago,Minnesota,1,0,Stay at home,0
2020-03-21,Clay,Minnesota,1,0,Stay at home,0
2020-03-21,Dakota,Minnesota,7,0,Stay at home,0
2020-03-21,Dodge,Minnesota,1,0,Stay at home,0
2020-03-21,Fillmore,Minnesota,2,0,Stay at home,0
2020-03-21,Hennepin,Minnesota,52,0,Stay at home,0
2020-03-21,Jackson,Minnesota,1,0,Stay at home,0
2020-03-21,Martin,Minnesota,5,0,Stay at home,0
2020-03-21,Mower,Minnesota,3,0,Stay at home,0
2020-03-21,Nicollet,Minnesota,2,0,Stay at home,0
2020-03-21,Olmsted,Minnesota,12,0,Stay at home,0
2020-03-21,Ramsey,Minnesota,17,1,Stay at home,0
2020-03-21,Renville,Minnesota,1,0,Stay at home,0
2020-03-21,Rice,Minnesota,1,0,Stay at home,0
2020-03-21,Scott,Minnesota,2,0,Stay at home,0
2020-03-21,St. Louis,Minnesota,1,0,Stay at home,0
2020-03-21,Stearns,Minnesota,4,0,Stay at home,0
2020-03-21,Steele,Minnesota,2,0,Stay at home,0
2020-03-21,Unknown,Minnesota,1,0,Stay at home,0
2020-03-21,Wabasha,Minnesota,1,0,Stay at home,0
2020-03-21,Waseca,Minnesota,2,0,Stay at home,0
2020-03-21,Washington,Minnesota,4,0,Stay at home,0
2020-03-21,Wright,Minnesota,3,0,Stay at home,0
2020-03-21,Adams,Mississippi,1,0,Shelter in place,0
2020-03-21,Attala,Mississippi,1,0,Shelter in place,0
2020-03-21,Bolivar,Mississippi,2,0,Shelter in place,0
2020-03-21,Clay,Mississippi,1,0,Shelter in place,0
2020-03-21,Coahoma,Mississippi,5,0,Shelter in place,0
2020-03-21,Copiah,Mississippi,2,0,Shelter in place,0
2020-03-21,DeSoto,Mississippi,13,0,Shelter in place,0
2020-03-21,Forrest,Mississippi,5,0,Shelter in place,0
2020-03-21,Franklin,Mississippi,2,0,Shelter in place,0
2020-03-21,George,Mississippi,1,0,Shelter in place,0
2020-03-21,Grenada,Mississippi,1,0,Shelter in place,0
2020-03-21,Hancock,Mississippi,4,1,Shelter in place,0
2020-03-21,Harrison,Mississippi,10,0,Shelter in place,0
2020-03-21,Hinds,Mississippi,14,0,Shelter in place,0
2020-03-21,Holmes,Mississippi,3,0,Shelter in place,0
2020-03-21,Humphreys,Mississippi,1,0,Shelter in place,0
2020-03-21,Itawamba,Mississippi,3,0,Shelter in place,0
2020-03-21,Jackson,Mississippi,5,0,Shelter in place,0
2020-03-21,Jones,Mississippi,1,0,Shelter in place,0
2020-03-21,Lafayette,Mississippi,2,0,Stay at home,0
2020-03-21,Lawrence,Mississippi,1,0,Shelter in place,0
2020-03-21,Leake,Mississippi,1,0,Shelter in place,0
2020-03-21,Lee,Mississippi,5,0,Shelter in place,0
2020-03-21,Leflore,Mississippi,7,0,Shelter in place,0
2020-03-21,Lincoln,Mississippi,1,0,Shelter in place,0
2020-03-21,Lowndes,Mississippi,4,0,Shelter in place,0
2020-03-21,Madison,Mississippi,7,0,Shelter in place,0
2020-03-21,Marshall,Mississippi,2,0,Shelter in place,0
2020-03-21,Monroe,Mississippi,2,0,Shelter in place,0
2020-03-21,Panola,Mississippi,1,0,Shelter in place,0
2020-03-21,Pearl River,Mississippi,9,0,Shelter in place,0
2020-03-21,Perry,Mississippi,1,0,Shelter in place,0
2020-03-21,Pike,Mississippi,2,0,Shelter in place,0
2020-03-21,Rankin,Mississippi,7,0,Shelter in place,0
2020-03-21,Scott,Mississippi,1,0,Shelter in place,0
2020-03-21,Simpson,Mississippi,1,0,Shelter in place,0
2020-03-21,Smith,Mississippi,1,0,Shelter in place,0
2020-03-21,Tippah,Mississippi,3,0,Shelter in place,0
2020-03-21,Tunica,Mississippi,1,0,Shelter in place,0
2020-03-21,Union,Mississippi,1,0,Shelter in place,0
2020-03-21,Walthall,Mississippi,1,0,Shelter in place,0
2020-03-21,Washington,Mississippi,1,0,Shelter in place,0
2020-03-21,Wilkinson,Mississippi,1,0,Shelter in place,0
2020-03-21,Winston,Mississippi,1,0,Shelter in place,0
2020-03-21,Yazoo,Mississippi,1,0,Shelter in place,0
2020-03-21,Bates,Missouri,1,0,,0
2020-03-21,Boone,Missouri,11,1,Stay at home,0
2020-03-21,Cass,Missouri,6,0,Stay at home,0
2020-03-21,Christian,Missouri,2,0,,0
2020-03-21,Cole,Missouri,3,0,Stay at home,0
2020-03-21,Dunklin,Missouri,1,0,,0
2020-03-21,Greene,Missouri,10,0,Stay at home,0
2020-03-21,Henry,Missouri,1,0,,0
2020-03-21,Jackson,Missouri,5,1,Stay at home,0
2020-03-21,Jackson,Missouri,5,1,Stay at home,0
2020-03-21,Jasper,Missouri,1,0,,0
2020-03-21,Johnson,Missouri,1,0,,0
2020-03-21,Kansas City,Missouri,13,0,,0
2020-03-21,Pulaski,Missouri,1,0,,0
2020-03-21,Scott,Missouri,1,0,,0
2020-03-21,St. Charles,Missouri,3,0,,0
2020-03-21,St. Louis,Missouri,22,1,Stay at home,0
2020-03-21,St. Louis city,Missouri,10,0,,0
2020-03-21,Unknown,Missouri,1,0,,0
2020-03-21,Broadwater,Montana,1,0,Stay at home,0
2020-03-21,Cascade,Montana,3,0,Stay at home,0
2020-03-21,Flathead,Montana,2,0,Stay at home,0
2020-03-21,Gallatin,Montana,7,0,Stay at home,0
2020-03-21,Lewis and Clark,Montana,3,0,Stay at home,0
2020-03-21,Madison,Montana,1,0,Stay at home,0
2020-03-21,Missoula,Montana,4,0,Stay at home,0
2020-03-21,Ravalli,Montana,1,0,Stay at home,0
2020-03-21,Roosevelt,Montana,1,0,Stay at home,0
2020-03-21,Silver Bow,Montana,1,0,Stay at home,0
2020-03-21,Yellowstone,Montana,5,0,Stay at home,0
2020-03-21,Adams,Nebraska,1,0,,0
2020-03-21,Buffalo,Nebraska,2,0,,0
2020-03-21,Cass,Nebraska,1,0,,0
2020-03-21,Douglas,Nebraska,46,0,,0
2020-03-21,Knox,Nebraska,2,0,,0
2020-03-21,Lancaster,Nebraska,2,0,,0
2020-03-21,Lincoln,Nebraska,3,0,,0
2020-03-21,Nemaha,Nebraska,1,0,,0
2020-03-21,Sarpy,Nebraska,3,0,,0
2020-03-21,Carson City,Nevada,3,0,Stay at home,0
2020-03-21,Clark,Nevada,126,2,Stay at home,0
2020-03-21,Elko,Nevada,2,0,Stay at home,0
2020-03-21,Nye,Nevada,1,0,Stay at home,0
2020-03-21,Unknown,Nevada,11,0,Stay at home,0
2020-03-21,Washoe,Nevada,22,0,Stay at home,0
2020-03-21,Belknap,New Hampshire,3,0,Stay at home,0
2020-03-21,Carroll,New Hampshire,5,0,Stay at home,0
2020-03-21,Cheshire,New Hampshire,1,0,Stay at home,0
2020-03-21,Grafton,New Hampshire,14,0,Stay at home,0
2020-03-21,Hillsborough,New Hampshire,12,0,Stay at home,0
2020-03-21,Merrimack,New Hampshire,4,0,Stay at home,0
2020-03-21,Rockingham,New Hampshire,25,0,Stay at home,0
2020-03-21,Strafford,New Hampshire,1,0,Stay at home,0
2020-03-21,Atlantic,New Jersey,4,0,Stay at home,1
2020-03-21,Bergen,New Jersey,362,9,Stay at home,1
2020-03-21,Burlington,New Jersey,20,0,Stay at home,1
2020-03-21,Camden,New Jersey,15,0,Stay at home,1
2020-03-21,Cape May,New Jersey,2,0,Stay at home,1
2020-03-21,Cumberland,New Jersey,1,0,Stay at home,1
2020-03-21,Essex,New Jersey,107,4,Stay at home,1
2020-03-21,Gloucester,New Jersey,6,0,Stay at home,1
2020-03-21,Hudson,New Jersey,97,0,Stay at home,1
2020-03-21,Hunterdon,New Jersey,14,0,Stay at home,1
2020-03-21,Mercer,New Jersey,30,0,Stay at home,1
2020-03-21,Middlesex,New Jersey,116,0,Stay at home,1
2020-03-21,Monmouth,New Jersey,92,2,Stay at home,1
2020-03-21,Morris,New Jersey,64,1,Stay at home,1
2020-03-21,Ocean,New Jersey,62,0,Stay at home,1
2020-03-21,Passaic,New Jersey,67,0,Stay at home,1
2020-03-21,Somerset,New Jersey,34,0,Stay at home,1
2020-03-21,Sussex,New Jersey,6,0,Stay at home,1
2020-03-21,Union,New Jersey,81,0,Stay at home,1
2020-03-21,Unknown,New Jersey,151,0,Stay at home,1
2020-03-21,Warren,New Jersey,5,0,Stay at home,1
2020-03-21,Bernalillo,New Mexico,32,0,Stay at home,0
2020-03-21,Doña Ana,New Mexico,2,0,Stay at home,0
2020-03-21,Lea,New Mexico,1,0,Stay at home,0
2020-03-21,McKinley,New Mexico,1,0,Stay at home,0
2020-03-21,San Miguel,New Mexico,1,0,Stay at home,0
2020-03-21,Sandoval,New Mexico,7,0,Stay at home,0
2020-03-21,Santa Fe,New Mexico,8,0,Stay at home,0
2020-03-21,Socorro,New Mexico,2,0,Stay at home,0
2020-03-21,Taos,New Mexico,3,0,Stay at home,0
2020-03-21,Albany,New York,88,0,Stay at home,0
2020-03-21,Allegany,New York,2,0,Stay at home,0
2020-03-21,Broome,New York,2,1,Stay at home,0
2020-03-21,Chenango,New York,2,0,Stay at home,0
2020-03-21,Clinton,New York,4,0,Stay at home,0
2020-03-21,Columbia,New York,2,0,Stay at home,0
2020-03-21,Delaware,New York,1,0,Stay at home,0
2020-03-21,Dutchess,New York,49,0,Stay at home,0
2020-03-21,Erie,New York,38,0,Stay at home,0
2020-03-21,Essex,New York,2,0,Stay at home,0
2020-03-21,Fulton,New York,1,0,Stay at home,0
2020-03-21,Genesee,New York,1,0,Stay at home,0
2020-03-21,Greene,New York,2,0,Stay at home,0
2020-03-21,Hamilton,New York,2,0,Stay at home,0
2020-03-21,Herkimer,New York,3,0,Stay at home,0
2020-03-21,Jefferson,New York,1,0,Stay at home,0
2020-03-21,Livingston,New York,2,0,Stay at home,0
2020-03-21,Monroe,New York,42,0,Stay at home,0
2020-03-21,Montgomery,New York,3,0,Stay at home,0
2020-03-21,Nassau,New York,1234,7,Stay at home,0
2020-03-21,New York City,New York,6211,60,Stay at home,0
2020-03-21,Niagara,New York,4,0,Stay at home,0
2020-03-21,Oneida,New York,4,0,Stay at home,0
2020-03-21,Onondaga,New York,17,0,Stay at home,0
2020-03-21,Ontario,New York,4,0,Stay at home,0
2020-03-21,Orange,New York,163,0,Stay at home,0
2020-03-21,Putnam,New York,22,0,Stay at home,0
2020-03-21,Rensselaer,New York,20,0,Stay at home,0
2020-03-21,Rockland,New York,262,3,Stay at home,0
2020-03-21,Saratoga,New York,35,0,Stay at home,0
2020-03-21,Schenectady,New York,32,0,Stay at home,0
2020-03-21,Schoharie,New York,1,0,Stay at home,0
2020-03-21,Steuben,New York,2,0,Stay at home,0
2020-03-21,Suffolk,New York,662,9,Stay at home,0
2020-03-21,Sullivan,New York,12,0,Stay at home,0
2020-03-21,Tioga,New York,1,0,Stay at home,0
2020-03-21,Tompkins,New York,11,0,Stay at home,0
2020-03-21,Ulster,New York,18,0,Stay at home,0
2020-03-21,Warren,New York,1,0,Stay at home,0
2020-03-21,Washington,New York,1,0,Stay at home,0
2020-03-21,Wayne,New York,3,0,Stay at home,0
2020-03-21,Westchester,New York,1387,0,Stay at home,0
2020-03-21,Wyoming,New York,2,0,Stay at home,0
2020-03-21,Brunswick,North Carolina,4,0,Stay at home,0
2020-03-21,Buncombe,North Carolina,1,0,Stay at home,0
2020-03-21,Cabarrus,North Carolina,2,0,Stay at home,0
2020-03-21,Carteret,North Carolina,1,0,Stay at home,0
2020-03-21,Catawba,North Carolina,1,0,Stay at home,0
2020-03-21,Chatham,North Carolina,3,0,Stay at home,0
2020-03-21,Craven,North Carolina,2,0,Stay at home,0
2020-03-21,Davidson,North Carolina,1,0,Stay at home,0
2020-03-21,Durham,North Carolina,33,0,Stay at home,0
2020-03-21,Forsyth,North Carolina,8,0,Shelter in place,0
2020-03-21,Forsyth,North Carolina,8,0,Stay at home,0
2020-03-21,Franklin,North Carolina,4,0,Stay at home,0
2020-03-21,Gaston,North Carolina,1,0,Stay at home,0
2020-03-21,Guilford,North Carolina,4,0,Stay at home,0
2020-03-21,Harnett,North Carolina,6,0,Stay at home,0
2020-03-21,Hoke,North Carolina,1,0,Stay at home,0
2020-03-21,Iredell,North Carolina,2,0,Stay at home,0
2020-03-21,Johnston,North Carolina,2,0,Stay at home,0
2020-03-21,Lincoln,North Carolina,1,0,Stay at home,0
2020-03-21,Mecklenburg,North Carolina,41,0,Stay at home,0
2020-03-21,Moore,North Carolina,2,0,Stay at home,0
2020-03-21,New Hanover,North Carolina,1,0,Stay at home,0
2020-03-21,Onslow,North Carolina,1,0,Stay at home,0
2020-03-21,Orange,North Carolina,3,0,Stay at home,0
2020-03-21,Pasquotank,North Carolina,1,0,Stay at home,0
2020-03-21,Pitt,North Carolina,1,0,Stay at home,0
2020-03-21,Rowan,North Carolina,1,0,Stay at home,0
2020-03-21,Sampson,North Carolina,1,0,Stay at home,0
2020-03-21,Stanly,North Carolina,1,0,Stay at home,0
2020-03-21,Wake,North Carolina,49,0,Stay at home,0
2020-03-21,Watauga,North Carolina,2,0,Stay at home,0
2020-03-21,Wayne,North Carolina,1,0,Stay at home,0
2020-03-21,Wilson,North Carolina,2,0,Stay at home,0
2020-03-21,Burleigh,North Dakota,14,0,,0
2020-03-21,Cass,North Dakota,1,0,,0
2020-03-21,Morton,North Dakota,8,0,,0
2020-03-21,Pierce,North Dakota,1,0,,0
2020-03-21,Ramsey,North Dakota,1,0,,0
2020-03-21,Ward,North Dakota,3,0,,0
2020-03-21,Ashland,Ohio,1,0,Stay at home,0
2020-03-21,Ashtabula,Ohio,1,0,Stay at home,0
2020-03-21,Belmont,Ohio,2,0,Stay at home,0
2020-03-21,Butler,Ohio,16,0,Stay at home,0
2020-03-21,Clark,Ohio,1,0,Stay at home,0
2020-03-21,Clermont,Ohio,2,0,Stay at home,0
2020-03-21,Columbiana,Ohio,1,0,Stay at home,0
2020-03-21,Coshocton,Ohio,2,0,Stay at home,0
2020-03-21,Cuyahoga,Ohio,92,1,Stay at home,0
2020-03-21,Darke,Ohio,1,0,Stay at home,0
2020-03-21,Defiance,Ohio,2,0,Stay at home,0
2020-03-21,Delaware,Ohio,4,0,Stay at home,0
2020-03-21,Erie,Ohio,1,1,Stay at home,0
2020-03-21,Franklin,Ohio,21,0,Stay at home,0
2020-03-21,Geauga,Ohio,1,0,Stay at home,0
2020-03-21,Hamilton,Ohio,8,0,Stay at home,0
2020-03-21,Huron,Ohio,1,0,Stay at home,0
2020-03-21,Lake,Ohio,4,0,Stay at home,0
2020-03-21,Licking,Ohio,1,0,Stay at home,0
2020-03-21,Lorain,Ohio,14,0,Stay at home,0
2020-03-21,Lucas,Ohio,4,1,Stay at home,0
2020-03-21,Mahoning,Ohio,14,0,Stay at home,0
2020-03-21,Marion,Ohio,1,0,Stay at home,0
2020-03-21,Medina,Ohio,9,0,Stay at home,0
2020-03-21,Miami,Ohio,11,0,Stay at home,0
2020-03-21,Montgomery,Ohio,1,0,Stay at home,0
2020-03-21,Richland,Ohio,1,0,Stay at home,0
2020-03-21,Stark,Ohio,8,0,Stay at home,0
2020-03-21,Summit,Ohio,15,0,Stay at home,0
2020-03-21,Trumbull,Ohio,3,0,Stay at home,0
2020-03-21,Tuscarawas,Ohio,1,0,Stay at home,0
2020-03-21,Union,Ohio,1,0,Stay at home,0
2020-03-21,Warren,Ohio,2,0,Stay at home,0
2020-03-21,Canadian,Oklahoma,2,0,,0
2020-03-21,Cleveland,Oklahoma,12,0,Stay at home,0
2020-03-21,Custer,Oklahoma,1,0,,0
2020-03-21,Garvin,Oklahoma,2,0,,0
2020-03-21,Grady,Oklahoma,1,0,,0
2020-03-21,Jackson,Oklahoma,1,0,,0
2020-03-21,Kay,Oklahoma,3,0,,0
2020-03-21,Logan,Oklahoma,1,0,,0
2020-03-21,McClain,Oklahoma,1,0,,0
2020-03-21,Oklahoma,Oklahoma,20,0,Shelter in place,0
2020-03-21,Oklahoma,Oklahoma,20,0,Shelter in place,0
2020-03-21,Pawnee,Oklahoma,2,0,,0
2020-03-21,Payne,Oklahoma,1,0,Shelter in place,0
2020-03-21,Tulsa,Oklahoma,5,1,Shelter in place,0
2020-03-21,Washington,Oklahoma,1,0,,0
2020-03-21,Benton,Oregon,2,0,Stay at home,0
2020-03-21,Clackamas,Oregon,11,0,Stay at home,0
2020-03-21,Deschutes,Oregon,9,0,Stay at home,0
2020-03-21,Douglas,Oregon,1,0,Stay at home,0
2020-03-21,Grant,Oregon,1,0,Stay at home,0
2020-03-21,Jackson,Oregon,2,0,Stay at home,0
2020-03-21,Josephine,Oregon,1,0,Stay at home,0
2020-03-21,Klamath,Oregon,1,0,Stay at home,0
2020-03-21,Lane,Oregon,3,1,Stay at home,0
2020-03-21,Linn,Oregon,19,0,Stay at home,0
2020-03-21,Marion,Oregon,19,1,Stay at home,0
2020-03-21,Multnomah,Oregon,18,1,Stay at home,0
2020-03-21,Polk,Oregon,1,0,Stay at home,0
2020-03-21,Umatilla,Oregon,2,0,Stay at home,0
2020-03-21,Union,Oregon,1,0,Stay at home,0
2020-03-21,Washington,Oregon,42,1,Stay at home,0
2020-03-21,Yamhill,Oregon,4,0,Stay at home,0
2020-03-21,Adams,Pennsylvania,5,0,Stay at home,0
2020-03-21,Allegheny,Pennsylvania,31,1,Stay at home,0
2020-03-21,Beaver,Pennsylvania,3,0,Stay at home,0
2020-03-21,Berks,Pennsylvania,7,0,Stay at home,0
2020-03-21,Bucks,Pennsylvania,32,0,Stay at home,0
2020-03-21,Butler,Pennsylvania,1,0,Stay at home,0
2020-03-21,Centre,Pennsylvania,1,0,Stay at home,0
2020-03-21,Chester,Pennsylvania,19,0,Stay at home,0
2020-03-21,Cumberland,Pennsylvania,11,0,Stay at home,0
2020-03-21,Delaware,Pennsylvania,33,0,Stay at home,0
2020-03-21,Erie,Pennsylvania,1,0,Stay at home,0
2020-03-21,Franklin,Pennsylvania,1,0,Stay at home,0
2020-03-21,Lackawanna,Pennsylvania,6,0,Stay at home,0
2020-03-21,Lancaster,Pennsylvania,4,0,Stay at home,0
2020-03-21,Lebanon,Pennsylvania,2,0,Stay at home,0
2020-03-21,Lehigh,Pennsylvania,13,0,Stay at home,0
2020-03-21,Luzerne,Pennsylvania,6,0,Stay at home,0
2020-03-21,Monroe,Pennsylvania,25,0,Stay at home,0
2020-03-21,Montgomery,Pennsylvania,77,0,Stay at home,0
2020-03-21,Montour,Pennsylvania,1,0,Stay at home,0
2020-03-21,Northampton,Pennsylvania,17,1,Stay at home,0
2020-03-21,Philadelphia,Pennsylvania,69,0,Stay at home,0
2020-03-21,Pike,Pennsylvania,3,0,Stay at home,0
2020-03-21,Potter,Pennsylvania,1,0,Stay at home,0
2020-03-21,Washington,Pennsylvania,5,0,Stay at home,0
2020-03-21,Wayne,Pennsylvania,1,0,Stay at home,0
2020-03-21,Westmoreland,Pennsylvania,4,0,Stay at home,0
2020-03-21,York,Pennsylvania,9,0,Stay at home,0
2020-03-21,Unknown,Puerto Rico,21,1,Curfew,1
2020-03-21,Unknown,Rhode Island,66,0,Stay at home,0
2020-03-21,Abbeville,South Carolina,1,0,,0
2020-03-21,Aiken,South Carolina,1,0,,0
2020-03-21,Anderson,South Carolina,10,0,,0
2020-03-21,Beaufort,South Carolina,12,0,,0
2020-03-21,Berkeley,South Carolina,1,0,,0
2020-03-21,Calhoun,South Carolina,1,0,,0
2020-03-21,Charleston,South Carolina,9,1,Stay at home,0
2020-03-21,Clarendon,South Carolina,1,0,,0
2020-03-21,Darlington,South Carolina,2,0,,0
2020-03-21,Dillon,South Carolina,1,0,,0
2020-03-21,Dorchester,South Carolina,1,0,,0
2020-03-21,Edgefield,South Carolina,1,0,,0
2020-03-21,Fairfield,South Carolina,1,0,,0
2020-03-21,Florence,South Carolina,1,1,,0
2020-03-21,Greenville,South Carolina,17,0,,0
2020-03-21,Greenwood,South Carolina,2,0,,0
2020-03-21,Horry,South Carolina,9,0,,0
2020-03-21,Jasper,South Carolina,1,0,,0
2020-03-21,Kershaw,South Carolina,42,0,,0
2020-03-21,Lancaster,South Carolina,3,0,,0
2020-03-21,Lee,South Carolina,1,0,,0
2020-03-21,Lexington,South Carolina,12,1,,0
2020-03-21,Marlboro,South Carolina,1,0,,0
2020-03-21,Newberry,South Carolina,1,0,,0
2020-03-21,Orangeburg,South Carolina,3,0,,0
2020-03-21,Pickens,South Carolina,1,0,,0
2020-03-21,Richland,South Carolina,28,0,Stay at home,0
2020-03-21,Saluda,South Carolina,1,0,,0
2020-03-21,Spartanburg,South Carolina,2,0,,0
2020-03-21,Sumter,South Carolina,3,0,,0
2020-03-21,York,South Carolina,2,0,,0
2020-03-21,Beadle,South Dakota,4,0,,0
2020-03-21,Bon Homme,South Dakota,1,0,,0
2020-03-21,Charles Mix,South Dakota,1,0,,0
2020-03-21,Davison,South Dakota,2,1,,0
2020-03-21,McCook,South Dakota,1,0,,0
2020-03-21,Minnehaha,South Dakota,5,0,,0
2020-03-21,Anderson,Tennessee,1,0,Stay at home,0
2020-03-21,Blount,Tennessee,1,0,Stay at home,0
2020-03-21,Bradley,Tennessee,1,0,Stay at home,0
2020-03-21,Campbell,Tennessee,2,0,Stay at home,0
2020-03-21,Carroll,Tennessee,1,0,Stay at home,0
2020-03-21,Cheatham,Tennessee,2,0,Stay at home,0
2020-03-21,Cocke,Tennessee,1,0,Stay at home,0
2020-03-21,Cumberland,Tennessee,2,0,Stay at home,0
2020-03-21,Davidson,Tennessee,140,2,Stay at home,0
2020-03-21,Dickson,Tennessee,3,0,Stay at home,0
2020-03-21,Dyer,Tennessee,2,0,Stay at home,0
2020-03-21,Fayette,Tennessee,1,0,Stay at home,0
2020-03-21,Greene,Tennessee,1,0,Stay at home,0
2020-03-21,Hamblen,Tennessee,2,0,Stay at home,0
2020-03-21,Hamilton,Tennessee,7,0,Stay at home,0
2020-03-21,Jefferson,Tennessee,1,0,Stay at home,0
2020-03-21,Knox,Tennessee,4,0,Stay at home,0
2020-03-21,Maury,Tennessee,1,0,Stay at home,0
2020-03-21,Monroe,Tennessee,3,0,Stay at home,0
2020-03-21,Montgomery,Tennessee,3,0,Stay at home,0
2020-03-21,Putnam,Tennessee,5,0,Stay at home,0
2020-03-21,Roane,Tennessee,1,0,Stay at home,0
2020-03-21,Robertson,Tennessee,2,0,Stay at home,0
2020-03-21,Rutherford,Tennessee,5,0,Stay at home,0
2020-03-21,Scott,Tennessee,2,0,Stay at home,0
2020-03-21,Sevier,Tennessee,2,0,Stay at home,0
2020-03-21,Shelby,Tennessee,42,0,Stay at home,0
2020-03-21,Shelby,Tennessee,42,0,Shelter in place,0
2020-03-21,Sullivan,Tennessee,1,0,Stay at home,0
2020-03-21,Sumner,Tennessee,11,0,Stay at home,0
2020-03-21,Tipton,Tennessee,2,0,Stay at home,0
2020-03-21,Unknown,Tennessee,8,0,Stay at home,0
2020-03-21,Washington,Tennessee,2,0,Stay at home,0
2020-03-21,Williamson,Tennessee,47,0,Stay at home,0
2020-03-21,Wilson,Tennessee,3,0,Stay at home,0
2020-03-21,Bastrop,Texas,1,0,,0
2020-03-21,Bell,Texas,8,0,Shelter in place,0
2020-03-21,Bexar,Texas,50,0,Stay at home,0
2020-03-21,Bexar,Texas,50,0,Stay at home,0
2020-03-21,Bowie,Texas,1,0,,0
2020-03-21,Brazoria,Texas,14,0,Stay at home,0
2020-03-21,Brazos,Texas,10,0,,0
2020-03-21,Brown,Texas,2,0,,0
2020-03-21,Cameron,Texas,6,0,Shelter in place,0
2020-03-21,Cass,Texas,1,0,,0
2020-03-21,Castro,Texas,1,0,,0
2020-03-21,Collin,Texas,31,1,Stay at home,0
2020-03-21,Crane,Texas,1,0,,0
2020-03-21,Dallas,Texas,95,1,Shelter in place,0
2020-03-21,DeWitt,Texas,1,0,,0
2020-03-21,Deaf Smith,Texas,1,0,,0
2020-03-21,Denton,Texas,24,0,Stay at home,0
2020-03-21,El Paso,Texas,6,0,Stay at home,0
2020-03-21,Ellis,Texas,3,0,Stay at home,0
2020-03-21,Fannin,Texas,1,0,,0
2020-03-21,Fort Bend,Texas,29,0,Stay at home,0
2020-03-21,Galveston,Texas,8,0,Stay at home,0
2020-03-21,Gregg,Texas,1,0,Shelter in place,0
2020-03-21,Harris,Texas,68,1,Stay at home,0
2020-03-21,Hays,Texas,6,0,Stay at home,0
2020-03-21,Hockley,Texas,2,0,,0
2020-03-21,Johnson,Texas,2,0,,0
2020-03-21,Lavaca,Texas,1,0,,0
2020-03-21,Lubbock,Texas,9,0,Stay at home,0
2020-03-21,Matagorda,Texas,4,1,,0
2020-03-21,McLennan,Texas,16,0,Shelter in place,0
2020-03-21,Medina,Texas,1,0,,0
2020-03-21,Midland,Texas,1,0,,0
2020-03-21,Montgomery,Texas,4,0,,0
2020-03-21,Oldham,Texas,1,0,,0
2020-03-21,Potter,Texas,2,0,Stay at home,0
2020-03-21,Rusk,Texas,1,0,,0
2020-03-21,Smith,Texas,8,0,Stay at home,0
2020-03-21,Tarrant,Texas,47,1,Stay at home,0
2020-03-21,Travis,Texas,62,0,Stay at home,0
2020-03-21,Travis,Texas,62,0,Stay at home,0
2020-03-21,Upshur,Texas,1,0,,0
2020-03-21,Van Zandt,Texas,1,0,,0
2020-03-21,Webb,Texas,2,0,,0
2020-03-21,Wichita,Texas,4,0,Shelter in place,0
2020-03-21,Williamson,Texas,9,0,Stay at home,0
2020-03-21,Box Elder,Utah,1,0,,0
2020-03-21,Cache,Utah,2,0,,0
2020-03-21,Davis,Utah,16,0,,0
2020-03-21,Salt Lake,Utah,60,0,Stay at home,0
2020-03-21,Summit,Utah,35,0,Stay at home,0
2020-03-21,Tooele,Utah,2,0,,0
2020-03-21,Utah,Utah,7,0,,0
2020-03-21,Wasatch,Utah,7,0,,0
2020-03-21,Washington,Utah,2,0,,0
2020-03-21,Weber,Utah,6,0,,0
2020-03-21,Addison,Vermont,3,0,Stay at home,0
2020-03-21,Bennington,Vermont,4,0,Stay at home,0
2020-03-21,Chittenden,Vermont,22,1,Stay at home,0
2020-03-21,Franklin,Vermont,2,0,Stay at home,0
2020-03-21,Orange,Vermont,3,0,Stay at home,0
2020-03-21,Rutland,Vermont,3,0,Stay at home,0
2020-03-21,Washington,Vermont,2,0,Stay at home,0
2020-03-21,Windham,Vermont,2,0,Stay at home,0
2020-03-21,Windsor,Vermont,8,1,Stay at home,0
